Sentiment Tweet_Id
positive 636021350054821888
negative 636022266933977088
positive 636025035518513152
positive 636028340982427648
positive 636153239298306048
positive 636209869255634944
positive 636212744186953733
positive 636223723545227264
positive 636249430342115328
negative 636258863558168576
negative 636295810599251968
negative 636326367093764097
negative 636367558342406144
negative 636484412654268416
positive 636522432979947520
negative 636538301000888320
negative 636635617598775296
positive 636807398087233536
positive 637471340929417216
negative 637626394864914432
negative 637626986979033088
negative 637719681298731008
negative 637730730022408192
positive 637745966909526016
positive 637785711383609344
positive 638009247872233473
positive 638101814588542976
positive 638130291555610625
positive 638154933993349120
positive 638501772143796224
positive 638503449534054401
negative 638503513316814848
positive 638505605825753089
positive 638505622053457920
negative 638507821462618112
negative 638510545008771073
positive 638516251476799488
negative 638519367970500608
negative 638521578330959872
negative 638534949604188160
positive 638819901163986946
negative 638969776128294912
negative 639217619321659392
negative 639317019783892992
positive 639536587244703745
negative 639546612394631168
positive 639844717480378368
negative 639864217428996096
negative 639894846442967041
negative 640208689769660417
positive 640302588617981952
positive 640324003048124416
negative 641040890732130304
negative 641438754213728256
positive 633667870099144705
positive 633683292596797440
negative 633788406787522560
positive 634121761236328448
positive 634135861857157120
negative 634227230025973760
negative 634439365729521664
positive 634484206672982016
negative 634523816224550912
negative 634556182288580608
negative 634562661326393346
negative 634754996635090944
negative 634809429276291072
positive 634881566754390016
negative 635123017933156352
positive 635249487544369152
negative 635276559591579648
positive 635380424596963329
negative 635635724474261504
positive 635680236500316161
negative 635819494531837952
positive 635822055666135041
negative 635928317741301760
negative 635945868324024321
positive 635966335374200833
positive 636250751191355393
negative 636370093509750784
negative 636374157131911170
positive 636395907521609728
negative 636409358612623361
positive 636643054301106176
positive 636758478183202816
negative 636863673084936192
positive 637063650524721152
negative 637069253414400000
positive 637081433018777601
positive 637223076342591488
positive 637377077289840641
positive 637406940310601728
negative 637673846175232000
positive 637702995396927490
negative 637745006602616832
negative 637760402814726144
negative 637857408623243265
negative 638010060560592896
negative 638033869283938304
positive 638215956557271040
negative 638250221105901568
negative 638294020008054785
negative 638346725523070976
positive 638496056280354816
positive 638532037335494656
negative 638557635369938944
negative 638753357977518080
positive 638953687348416512
negative 639107429242904576
positive 639315294624837633
negative 639480000891240448
positive 639595547490430976
negative 639620203475791872
negative 640170856510062593
positive 640194301897523200
negative 640637105954230272
negative 640711704125509633
negative 640779414582751232
negative 640887562811387905
negative 640958530103693312
positive 641257840317960192
positive 641336512706023424
positive 641383137340182528
positive 641419077471199232
negative 641419291657506816
negative 640978566700793856
negative 640993271922061312
negative 641014076806557696
negative 641032295294472192
negative 641035173275025409
negative 641036267447287808
positive 641049321899728897
negative 641050756221661184
negative 641077671489835009
positive 641078571474255872
negative 641089812133363713
negative 641105704854663168
negative 641106190659919872
negative 641146431558971392
negative 641196772556017665
negative 641229779954302976
positive 641233609613938688
positive 641249800579608576
positive 641251185844948993
negative 641260282375868416
negative 641293277510021120
positive 641322123114450944
positive 641326668217470977
negative 641350215518175232
negative 641354533679968256
negative 641355132467175424
negative 641364951433502720
negative 641367139387965440
positive 641369063889879040
positive 641375379064795136
positive 641378373072195584
positive 641389047944904705
negative 641415924042481664
positive 641418159853993984
positive 641421176443641856
negative 641425193190100992
negative 641430368550170625
positive 641434186340020225
negative 641436078201786368
negative 641440255212519425
negative 641444852719161344
negative 641452535757295616
negative 641453487667048448
negative 641454442685046784
negative 641456345133158400
negative 641463227713368064
negative 641469149131218944
negative 641469222271344641
positive 641471628916846592
negative 641481228558970880
negative 641491378774519808
negative 641492923402465280
negative 641494825108242432
negative 641496982066888704
positive 641563639246397441
positive 641573169564807168
positive 641575181740298240
negative 641579872435830784
positive 641602994862202880
positive 641612506100813824
positive 641619623671033856
negative 641626376563326977
positive 620748211318358016
negative 620820906164813824
positive 620849981931393024
positive 620863433462841344
negative 620895806732701696
positive 620952187510747137
positive 620968343810523136
positive 621011244397559808
negative 621076468668477441
positive 621079502505013248
positive 621083339798249472
positive 621212335328198656
positive 621309403661266944
negative 621430307888173056
positive 621433383395135488
positive 621475162257534976
positive 621509047825530880
positive 621547755064946692
negative 621758429300977664
positive 621957602877030400
positive 621974257472536576
positive 622053281192353792
positive 622169226980274176
positive 622198535392468993
positive 622222260787613696
positive 622258433668984833
negative 622303721922424832
positive 622318489911496705
positive 622610235140616192
negative 622634116052291584
positive 622655674732797952
negative 622752615839977472
positive 622888428263370757
positive 623014972633817089
positive 623340183296081920
positive 623361176089419776
positive 623749077939974144
negative 623938988903153664
negative 624189238364352513
positive 624522478858047488
negative 624736003698221057
positive 625071677425209344
negative 625408569639354368
positive 625439476614045696
negative 625888552216195073
positive 626000213543682049
negative 626171902130810880
positive 626498664966426624
negative 626585226240786432
negative 627207597167374336
negative 627359831003897856
positive 627476317508923393
positive 627727098556198914
negative 628307454053498882
positive 629402327028346882
positive 629501748676145153
negative 629631506588266496
negative 631003194458378240
positive 631697180374335488
positive 633859924376731648
positive 634467183339421696
positive 636698955582210048
negative 638135698856505344
negative 639278863088914432
negative 639786655222747136
positive 637930164312240128
negative 637985125767217152
positive 638011969300107264
negative 638012791039766528
positive 638014629021622273
positive 638022874222096384
negative 638043667207454720
negative 638088428010115072
positive 638090700572200960
positive 638145197919064064
positive 638176281620713472
negative 638179474178224128
negative 638180026882482177
positive 638188012539523072
positive 638209031715184640
negative 638224056991502337
negative 638300559095664641
negative 638329289591660544
negative 638350720329232384
negative 638351607847981057
positive 638356738161397760
negative 638374948512362496
positive 638396188971147264
negative 638450689027514368
negative 638482370627178496
negative 638503739708444672
negative 638514188151881728
negative 638517941219291136
positive 638525507739500545
positive 638537066771419137
negative 638547343361601536
negative 638575299643314176
positive 638603937004847104
negative 638605481053945856
negative 638638388787200000
negative 638754869420036096
negative 638824119996276737
positive 638837342174744577
negative 638864466499792896
positive 638926646355988480
negative 639048498843906048
negative 639099810117627904
positive 639337595562950656
positive 639406022113628160
positive 639441273229864960
negative 639464019485687808
negative 639544065273499648
negative 639547492548354049
positive 639648871744860164
negative 639992058132852736
negative 640004482646982657
negative 640055719757250561
negative 640165746950148096
negative 640270750373519360
positive 640273278808887296
positive 640321327291731968
negative 640729882608160769
negative 640763763151376384
negative 640774685743955968
negative 640837652929875968
negative 640844538937012224
negative 640860544090554368
positive 640918229414600705
negative 640944881893027840
negative 641038428633587712
negative 641054488732631040
negative 641161245828235264
positive 641373124802424832
positive 641443318702837760
negative 641447452105682945
positive 641562951254716420
negative 639470371977064448
positive 639478713025957888
positive 639535134815965184
positive 639578369168797696
negative 639579946021621760
positive 639581542713454592
positive 639589757979197440
positive 639590962583441408
positive 639594179564306432
positive 639606596960567297
positive 639641268528648192
negative 639657176399638529
positive 639676351587348480
positive 639683569950920705
positive 639685463855484928
positive 639697317399015424
positive 639704180609974273
positive 639720230697201664
positive 639731385205440512
positive 639731805843812352
positive 639732137302822912
positive 639732439410053120
positive 639742903128948736
positive 639745907592949760
positive 639749064872067072
positive 639750938274721792
negative 639754679056998400
positive 639759476187336704
positive 639763567923851264
positive 639766699605143552
positive 639766917520211968
positive 639767721073315842
positive 639768228546277376
positive 639776353932439552
positive 639785501902393344
positive 639791600185442306
positive 639793234722615296
positive 639795111115771904
positive 639796582649565184
positive 639801611750129664
positive 639802428729114624
negative 639802755910107136
positive 639806473942364160
negative 639813977237782528
positive 639814513550823428
positive 639817715666972672
negative 639818590779273216
positive 639818613474525184
positive 639824104606973956
positive 639824860324106240
positive 639837514845523968
positive 639838463383216128
positive 639838991391461376
positive 639839167069978624
positive 639841479892987904
positive 639845247284080640
positive 639848042217103360
positive 639848878305472512
positive 639850577149607936
positive 639852307614601216
positive 639852635164643328
positive 639860048185958400
positive 639865037167939584
positive 639875873131360256
positive 639876392302313472
negative 639878228765712384
positive 639895165482717184
positive 639901411778686977
positive 639902905194139648
positive 639909241042698240
positive 639913963992518656
positive 639916258897465344
positive 639916607020527616
positive 639918749601034240
positive 639923041942794240
positive 639949454028746752
positive 639974450478338049
positive 639977042176569344
positive 639983837582331904
positive 639986132822851584
positive 640051340559806464
positive 640553801066356736
positive 640844152532418560
positive 640948149998104576
positive 641029482216730625
positive 641040604756082688
positive 641418016853463040
positive 641569413746040832
positive 641605601609428992
positive 635327668737589248
negative 635345443287789568
negative 635354524685832192
positive 635364907177877504
positive 635407147027800064
positive 635417096168579072
positive 635438285855322112
negative 635439288243650560
positive 635447953658933248
negative 635450781638991873
positive 635463103090696192
negative 635466224344924160
positive 635471126685196288
negative 635479586365509632
negative 635483898936446977
positive 635490046934560768
positive 635492641388560384
positive 635502650646233088
negative 635504019008413696
negative 635506773743534080
positive 635506998503604224
negative 635509856821096452
positive 635510951308095488
negative 635511001778012161
positive 635515469898874880
negative 635517141857509376
negative 635517450029801472
negative 635529320501383168
positive 635529848589557760
positive 635530434865008640
negative 635543398997344257
negative 635543588273815552
negative 635545330797277184
negative 635546850574082048
negative 635547421494239232
positive 635547812361428992
negative 635549632626561024
negative 635549904597741569
negative 635551578104066048
positive 635553498856226816
negative 635555415531618306
negative 635560663914520576
positive 635567647095066624
positive 635588399341174784
positive 635590883207811072
positive 635600126644346880
negative 635612642355208192
negative 635622655547318272
negative 635626194226941952
negative 635661385301536768
positive 635756441522016256
negative 635762279640879104
negative 635776557966053376
negative 635800267238305792
positive 635818025791430657
negative 635818352024252420
negative 635834651970564096
positive 635842517867466753
negative 635853282129264640
positive 635855853174792197
positive 635869948527648768
positive 635877177385467905
positive 635897465779019776
negative 636197852792786944
negative 636290014985498624
negative 636590217160433665
positive 636624169862569985
negative 636649085169205250
negative 636657981656924160
positive 636871807174361088
positive 637153525147918336
positive 637184847891427328
negative 637798283683885057
negative 638475615713280000
negative 638545985187258368
positive 639858653919469568
negative 639924319607369728
positive 640012221251211265
positive 640163232368459776
negative 640278130612158464
positive 640549024043532288
negative 640618868625571841
negative 641244762129874945
negative 641398366304370688
negative 641643733205807104
positive 639713420636504064
